quote;date;month;year
Lorsqu’en 1944 le pionnier de l’aviation Orville Wright vola pour la dernière fois, à bord d’un Constellation (photo), il fit remarquer que l’envergure de l’avion était plus longue que son premier vol quarante ans plus tôt.;2020-10-18;10;2020
Homère décrivait la mer tumultueuse comme « semblable à la fleur ion », notre modeste violette (photo).;2020-10-18;10;2020
Le journal français Le Charivari (illustration), fondé en 1832, est le premier quotidien illustré satirique du monde.;2020-10-19;10;2020
En 2012, plus d’un millier d’œuvres d’art, dont des biens spoliés par les nazis et certaines que l’on croyait détruites, ont été retrouvées au domicile de Cornelius Gurlitt, fils d’un marchand d’art ayant servi le régime hitlérien.;2020-10-19;10;2020
Installée depuis le XVIIIe siècle sur la façade de l’église du Saint-Sépulcre, à Jérusalem, une petite échelle en bois (photo) est devenue un symbole de la division des Églises chrétiennes.;2020-10-19;10;2020
Un exemple de coprolithe humain peut être observé au Jorvik Viking Centre de York (photo).;2020-10-19;10;2020
Plus de la moitié des grottes et sites ornés paléolithiques répertoriés dans le monde sont français (photo).;2020-10-20;10;2020
La première compétition automobile de l’histoire s’est déroulée en 1894 en France, entre Paris et Rouen (dessin).;2020-10-20;10;2020
Vainqueur du Tour d’Espagne 2013 à plus de 41 ans, le coureur cycliste Christopher Horner (photo) s’est ensuite retrouvé sans contrat.;2020-10-20;10;2020
Après un tournage qui dura six ans et fit soixante-dix blessés, l’exploitation du film Roar fit perdre quinze millions de dollars à ses producteurs.;2020-10-20;10;2020
À son apogée, l’empire du Tibet (carte) envahit Xi’an, capitale de la Chine.;2020-10-21;10;2020
Lors du vol qui la transportait en 1999 au Japon à bord d’un Airbus Béluga décoré pour l’occasion (photo), le sein de La Liberté guidant le peuple dut être couvert pendant les escales à Bahreïn et Calcutta.;2020-10-21;10;2020
La communauté amish est née en France, d’où Louis XIV l’a expulsée.;2020-10-21;10;2020
Durant les premières périodes de lactation, la femelle du yack (photo) produit du lait de couleur rose.;2020-10-21;10;2020
Jusqu’au milieu du XVIe siècle, le mythe fondateur de l’origine troyenne des Francs (tableau) était couramment accepté.;2020-10-22;10;2020
La bénédiction de l’Alpe (photo) est l’une des plus anciennes traditions des armaillis, remontant probablement au Moyen Âge tardif.;2020-10-22;10;2020
Grâce au roman Le Sphinx des glaces (illustration) de Jules Verne, publié en 1897, le lecteur sait ce qu’il est advenu d’Arthur Gordon Pym, héros du roman d’Edgar Allan Poe, publié en 1838.;2020-10-22;10;2020
Porter des lunettes à vision inversée fait voir à l’envers, avant que le cerveau n’en annule l’effet.;2020-10-22;10;2020
La rotation de la Terre (illustration) ralentit et le jour augmente de quelques microsecondes tous les ans.;2020-10-23;10;2020
De 1825 à 1830, une loi promulguée sous Charles X fit du sacrilège un crime capital.;2020-10-23;10;2020
Le facteur Ferdinand Cheval, bâtisseur du Palais idéal, est également le créateur de deux autres monuments historiques : le Tombeau du silence et du repos sans fin, et la Villa Alicius (photo).;2020-10-23;10;2020
En 1915, les Russes ont construit un véhicule blindé tricycle (photo), pesant quarante tonnes et mesurant neuf mètres de hauteur pour quinze de longueur, qui dès le premier essai s’avéra incapable de se déplacer.;2020-10-23;10;2020
Les pholades sont des mollusques marins capables de forer des roches (illustration).;2020-10-24;10;2020
Louis-Philippe, duc d’Orléans, a été le principal bénéficiaire de la loi du milliard aux émigrés de 1825, combattue par les libéraux qui l’ont porté au pouvoir cinq ans plus tard (tableau).;2020-10-24;10;2020
Dans un livre paru en 2010, Bernard-Henri Lévy, victime d’un canular, cite abondamment un livre écrit par un philosophe fictif.;2020-10-24;10;2020
"Pierre Bonnard n’a appris la véritable identité de Marthe, sa compagne, qu’après trente-deux ans de vie commune ; l’une de ses toiles, La Fenêtre (photo), pourrait être le fruit de cet aveu.";2020-10-24;10;2020
Prévoyez de l’argent pour pratiquer la mourre (photo) dans un lieu public.;2020-10-25;10;2020
Quand ils sont nés trop tôt et qu’ils manquent de pollen, les bourdons percent les feuilles des plantes mellifères, ce qui a pour effet d’avancer la floraison de plusieurs semaines.;2020-10-25;10;2020
La sexualité du « blob » (photo) peut être de 720 types différents.;2020-10-25;10;2020
Parlé dans le Val d’Aran, l’aranais (carte), variante du gascon, est l’un des trois idiomes officiels de Catalogne.;2020-10-25;10;2020
Le plant américain fut à la fois la cause et le principal remède de la crise du phylloxéra (photo) qui débuta en France au XIXe siècle.;2020-10-26;10;2020
En 1784, une guerre aurait eu pour seule victime une marmite.;2020-10-26;10;2020
Au XIXe siècle, des Belges ont formé une éphémère colonie au Guatemala (carte).;2020-10-26;10;2020
En 1880, Alexander Graham Bell et Charles Sumner Tainter ont fait « rire, tousser et chanter la lumière ».;2020-10-26;10;2020
Le conteur Bruno de La Salle a récité l’Odyssée (sculpture) d’Homère durant une nuit de huit heures, de 22 heures à 6 heures du matin, au Festival d’Avignon en 1981.;2020-10-27;10;2020
Fortapàsc, graphie phonétique de Fort Apache en italien et titre du film relatant l’assassinat de Giancarlo Siani par la camorra (mur peint), est aussi le surnom de la ville de Torre Annunziata.;2020-10-27;10;2020
Cole Younger (photo), associé de Jesse James au sein du gang James-Younger et amant de la future Belle Starr, était un cousin germain des Dalton.;2020-10-27;10;2020
Le nom de la ville de Dunkerque signifie en ancien néerlandais « église de la dune ».;2020-10-27;10;2020
Les martinets (photo) restent en vol pendant de nombreux mois sans se poser, et jusqu’à 99 % du temps hors période de reproduction.;2020-10-28;10;2020
Dans la série télévisée Vikings, l’acteur qui interprète Charles le Chauve porte le même prénom que le frère et ennemi de ce dernier, Lothaire.;2020-10-28;10;2020
L’amiral inventeur de la règle Cras, outil de navigation utilisé en mer comme dans les airs, était un compositeur chevronné (photo).;2020-10-28;10;2020
Il est possible de voter dès l’âge de 16 ans dans plusieurs pays.;2020-10-28;10;2020
Le premier navire de guerre (photo) de la marine américaine coulé pendant la Seconde Guerre mondiale le fut par un sous-marin allemand, deux mois avant Pearl Harbor.;2020-10-29;10;2020
Les Moloques défiaient l’autorité de l’Église orthodoxe russe en buvant du lait.;2020-10-29;10;2020
La maison de Habsbourg, importante maison souveraine d’Europe, doit son nom à un petit village (photo) dans le nord de la Suisse actuelle.;2020-10-29;10;2020
Les anciens Néerlandais voyaient dans la forme de leur pays la silhouette d’un lion (carte ancienne).;2020-10-29;10;2020
Âgés respectivement de 10 et 6 ans, Louis et Temple Abernathy (photo) ont voyagé seuls à cheval de l’Oklahoma à Manhattan en 1910 et sont revenus dans une automobile conduite par l’aîné.;2020-10-30;10;2020
Lewis Wallace, l’auteur de Ben-Hur, a mis à prix la tête de Billy the Kid (lettre).;2020-10-30;10;2020
Le Tupolev Tu-155 (photo), qui devint en 1988 le premier avion à utiliser un moteur à hydrogène liquide, vola moins d’un an plus tard au gaz naturel liquéfié.;2020-10-30;10;2020
Si Le Retour de Mary Poppins a été publié un an après le roman Mary Poppins, il s’est passé 54 ans entre les sorties du premier film et de celui qui présente la suite.;2020-10-30;10;2020
Le mot Halloween est une contraction de l’anglais « All Hallows-Even », soit en français « la veillée de la Toussaint ».;2020-10-31;10;2020
La plus grande chasse au fantôme de l’Histoire a mobilisé plus de cent policiers, qui ont suivi plus de 1 400 pistes et réalisé plus de 2 400 analyses ADN.;2020-10-31;10;2020
La sorcière appelant son crapaud cornu (dessin) récupérera un crapaud au Brésil, une grenouille en Asie et un lézard en Amérique du nord.;2020-10-31;10;2020
En cas de danger, le Cerf vampire sort les crocs (photo).;2020-10-31;10;2020
Comme d'autres espèces, les mandrills (photo) pratiquent la distanciation physique à l’endroit de leurs congénères contagieux, mais ils ne sont pas à l’abri des foyers de contagion familiaux.;2020-11-01;11;2020
Deux Mérovingiens, Sigebert III (saint Sigisbert) et son fils Dagobert II (saint Dagobert), ont précédé le Capétien Louis IX (saint Louis) au nombre des saints qui ont régné en France.;2020-11-01;11;2020
Le roman Opération Tonnerre a fait l’objet de deux adaptations au cinéma avec à chaque fois Sean Connery dans le rôle de James Bond (dédicace).;2020-11-01;11;2020
En 2019, l’Inde est le 3e exportateur mondial de viande bovine avec 1,4 million de tonnes.;2020-11-01;11;2020
Dans le cimetière du Montparnasse à Paris, le visiteur peut rendre deux fois hommage à Charles Baudelaire : devant son cénotaphe (photo) et devant sa tombe.;2020-11-02;11;2020
Dans certains pays, l’aquamation (simulation) et l’humusation sont des alternatives légales à l’enterrement et à la crémation.;2020-11-02;11;2020
Brigitte Bardot (photo) a tenté de se suicider peu après avoir interprété, dans La Vérité, un personnage qui fait de même.;2020-11-02;11;2020
La Garde impériale de Napoléon Ier comprenait une unité de Tartares lituaniens.;2020-11-02;11;2020
Henri (portrait), un frère du roi de Prusse, a été pressenti pour devenir le premier chef d’État américain.;2020-11-03;11;2020
Le bureau actuel du président des États-Unis (photo), cadeau de la reine Victoria, a été construit à partir du bois du navire britannique HMS Resolute, perdu dans les glaces de l’Arctique durant deux ans.;2020-11-03;11;2020
La famille Adams, comme la famille Bush, compte deux présidents des États-Unis, père et fils (photo).;2020-11-03;11;2020
En voulant garder secrètes leurs communications avec leur satellite Spoutnik 2, les Soviétiques sont passés à côté de la découverte de la ceinture de Van Allen (schéma), décrite quelques mois plus tard par les Américains.;2020-11-03;11;2020
Jeremy Bentham, philosophe utilitariste anglais, est l’inventeur du panoptique (illustration).;2020-11-04;11;2020
La Suisse dispose d’une flotte maritime marchande et d’un libre accès à la mer.;2020-11-04;11;2020
Détenteur d’un passeport Nansen (spécimen), Vladimir Nabokov constatait que les titulaires de ce document étaient traités « à peine mieux qu’un criminel libéré sur parole ».;2020-11-04;11;2020
Après l’élection du premier d’entre eux en 1848, il faudra attendre 1965 pour que le président de la République française soit à nouveau élu au scrutin direct.;2020-11-04;11;2020
Au Canada, les femmes autochtones représentent environ 3 % de la population féminine et 10 % des mortes par homicide (photo).;2020-11-05;11;2020
Les mouches aussi ont de la fièvre.;2020-11-05;11;2020
L’Olympic (photo), navire-jumeau du Titanic, est parvenu pendant la Première Guerre mondiale à couler un sous-marin allemand, sans aucune arme.;2020-11-05;11;2020
Les premières expériences sur les tubes acoustiques (photo) ont été réalisées par un moine cistercien en utilisant les tuyaux de la pompe à feu de Chaillot.;2020-11-05;11;2020
Annie Oakley (affiche) a ôté d’un coup de carabine la cendre de la cigarette du futur kaiser Guillaume II.;2020-11-06;11;2020
